iter,timestamp,n_games,rollout_seconds,n_actions,mean_turns,s1_wins,s2_wins,draws,action_recruit_pct,action_move_pct,action_attack_pct,action_end_turn_pct,action_other_pct,mean_units_end_s1,mean_units_end_s2,closest_approach_s1,closest_approach_s2,train_n_trajectories,train_n_transitions,train_loss,train_policy_loss,train_value_loss,train_entropy,train_mean_return,train_grad_norm
0,2026-05-13T08:47:40,6,25.746883640997112,2710,201.0,0,0,6,2.2517534145441123,94.94278331487634,0.33222591362126247,2.473237356958287,0.0,5.333333333333333,6.666666666666667,18.5,18.333333333333332,12,2709,1.9537962061982617,0.19793319325435732,3.51942632405553,3.8501490838607424,-0.9604024887084961,3.224120855331421
1,2026-05-13T08:48:38,8,29.963258107192814,3434,201.0,0,0,8,1.7181129877693653,87.62376237623762,0.08736167734420501,10.570762958648807,0.0,3.875,5.5,22.875,22.5,16,3434,1.8086463863514328,0.061885575927135505,3.49998254008824,3.2304596198227955,-0.9864659309387207,3.2441346645355225
2,2026-05-13T08:49:37,8,28.692098999395967,3399,201.0,0,0,8,2.1771109149749925,95.3515739923507,0.0,2.471315092674316,0.0,5.0,6.25,23.125,23.25,16,3399,1.804912412627342,0.06769230030204199,3.48172738624271,3.6435807960551756,-0.9901913404464722,3.3212361335754395
3,2026-05-13T08:50:52,8,34.89777696877718,3378,201.0,0,0,8,2.1314387211367674,93.99052693901717,0.5920663114268798,3.285968028419183,0.0,5.25,5.75,22.25,22.375,16,3378,1.8329962159614879,0.09255335461693903,3.4885095207719132,3.8118990414077416,-0.9825007915496826,3.3301897048950195
4,2026-05-13T08:52:12,7,31.703088275156915,3035,201.0,0,0,7,2.372322899505766,89.06095551894563,0.0,8.566721581548599,0.0,6.285714285714286,6.0,27.0,24.857142857142858,14,3035,1.831098333670683,0.08280876883949873,3.503226329223253,3.323599780442237,-0.9916849136352539,3.29917573928833
5,2026-05-13T08:53:15,7,27.495296736247838,3087,201.0,0,0,7,1.7168772270813086,88.95367670877874,0.0,9.329446064139942,0.0,4.857142857142857,4.714285714285714,22.857142857142858,22.571428571428573,14,3087,1.8837183931139416,0.13563614354416131,3.502293598721735,3.064549791087302,-0.9859735369682312,3.3752498626708984
6,2026-05-13T08:54:07,6,27.822320367209613,2788,201.0,0,0,6,2.4031563845050217,94.58393113342898,0.7173601147776184,2.2955523672883786,0.0,6.333333333333333,6.833333333333333,16.666666666666668,19.0,12,2788,1.9232019043245236,0.17904326268762816,3.4968287623487413,4.255739537475165,-0.9581778645515442,3.230449914932251
7,2026-05-13T08:55:12,6,26.620467820204794,2587,201.0,0,0,6,2.5512176265945112,94.16312330885195,0.0,3.285659064553537,0.0,6.0,7.0,21.333333333333332,21.5,12,2587,1.647137628921891,-0.08692460179059935,3.476208502193913,4.042020384466014,-0.9860634803771973,3.309368133544922
8,2026-05-13T08:56:25,8,31.613751863129437,3530,201.0,0,0,8,2.3796033994334276,90.53824362606233,0.56657223796034,6.515580736543909,0.0,5.25,7.25,19.375,17.5,16,3530,1.8522774797724333,0.10916605999364037,3.494008669629693,3.892915036053637,-0.9718723893165588,3.2646517753601074
9,2026-05-13T08:57:37,7,27.671162735670805,2990,201.0,0,0,7,2.1070234113712374,85.21739130434783,0.0,12.675585284280936,0.0,4.0,7.0,23.857142857142858,22.428571428571427,14,2990,1.7230499709703382,-0.013677111012157184,3.479930766974576,3.2383015047926165,-0.9907341599464417,3.5319161415100098
