iter,timestamp,n_games,rollout_seconds,n_actions,mean_turns,s1_wins,s2_wins,draws,action_recruit_pct,action_move_pct,action_attack_pct,action_end_turn_pct,action_other_pct,mean_units_end_s1,mean_units_end_s2,closest_approach_s1,closest_approach_s2,train_n_trajectories,train_n_transitions,train_loss,train_policy_loss,train_value_loss,train_entropy,train_mean_return,train_grad_norm
35,2026-05-18T21:45:38,6,51.40006592962891,2927,201.0,0,0,6,1.9815510761872224,96.6860266484455,0.10249402118209772,1.2299282541851726,0.0,5.5,6.166666666666667,14.333333333333334,15.666666666666666,12,2927,-0.9196622907070483,-2.693854543279201,3.5548372514895163,3.2263731726053493,0.058406341820955276,35.336280822753906
36,2026-05-18T21:47:08,6,52.73668766580522,2914,201.0,0,0,6,2.367879203843514,94.85243651338367,0.0,2.7796842827728208,0.0,4.166666666666667,9.333333333333334,18.5,16.166666666666668,12,2914,0.030203886906849674,-1.7934600147568744,3.6537447315640748,3.208464118313259,0.07459603995084763,33.30542755126953
37,2026-05-18T21:48:50,8,57.50396342482418,3827,201.0,0,0,8,2.090410243010191,95.94983015416776,0.0,1.9597596028220539,0.0,4.875,7.125,23.0,20.625,16,3827,0.20933644959396291,-1.5659168849203127,3.5564485637587495,2.970947365099164,0.05930140241980553,30.697038650512695
38,2026-05-18T21:50:39,8,66.81565729901195,3992,201.0,0,0,8,2.229458917835671,92.18436873747495,0.0,5.586172344689379,0.0,5.25,7.875,17.875,18.0,16,3992,-1.05659856840331,-2.894653185744751,3.682676895346958,3.283830332038008,0.06359624117612839,21.772733688354492
39,2026-05-18T21:52:06,8,51.34327461477369,3695,201.0,0,0,8,1.6508795669824086,93.53179972936401,0.0,4.817320703653586,0.0,5.125,4.5,21.625,22.25,16,3695,1.636775015041705,-0.13744805936605076,3.554686782998033,3.120317091260574,0.03314364701509476,33.30885314941406
40,2026-05-18T21:54:26,8,75.67732884269208,4326,198.25,0,0,8,2.542764678687009,93.52750809061489,0.0,3.9297272306981044,0.0,6.875,8.875,17.25,16.25,16,4000,3.340161596644884,1.4604712373935413,3.766210848290939,3.415064894126772,0.024774067103862762,22.34056854248047
41,2026-05-18T21:56:24,7,62.109111005440354,3379,201.0,0,0,7,2.574726250369932,96.68540988458123,0.32554010062148564,0.41432376442734536,0.0,6.0,8.428571428571429,16.0,17.857142857142858,14,3379,-3.5710114231156034,-5.407553056716807,3.68071393284481,3.815332821201082,0.08214869350194931,43.52252197265625
42,2026-05-18T21:58:14,6,61.760473056696355,2849,201.0,0,0,6,2.492102492102492,96.03369603369603,0.0351000351000351,1.4391014391014392,0.0,6.333333333333333,7.5,20.166666666666668,21.333333333333332,12,2849,-2.8407978316294793,-4.614998650628422,3.556532243208494,4.0653026053041685,0.06394210457801819,46.664695739746094
43,2026-05-18T22:00:27,8,77.55870003160089,4116,201.0,0,0,8,2.259475218658892,86.51603498542273,0.0,11.224489795918368,0.0,4.875,8.75,22.25,21.25,16,4000,2.670164863810102,0.8127780959066806,3.7209259903174825,3.076227255320191,0.017537999898195267,18.820941925048828
44,2026-05-18T22:02:30,8,73.3086814424023,3954,201.0,0,0,8,2.2767518340500885,95.26941563369593,0.4806476094105743,1.97318492284341,0.0,5.625,7.625,17.0,16.25,16,3953,0.3831741242964881,-1.4100358319873294,3.5931296438211575,3.3548656267612387,0.06754704564809799,23.126407623291016
45,2026-05-18T22:04:03,6,51.34027922153473,2872,201.0,0,0,6,1.9846796657381616,93.97632311977716,1.1142061281337048,2.9247910863509747,0.0,4.166666666666667,7.333333333333333,22.0,24.0,12,2872,3.40296853996913,1.68612597352881,3.4396482630982064,2.9815651087835704,0.021870801225304604,15.750176429748535
46,2026-05-18T22:05:24,6,52.45013981126249,2745,201.0,0,0,6,2.0036429872495445,97.30418943533698,0.0,0.692167577413479,0.0,6.0,5.166666666666667,26.0,25.833333333333332,12,2745,0.4059449794692664,-1.2527073645790097,3.3241724747931585,3.4338933483031724,0.038117293268442154,57.57990646362305
47,2026-05-18T22:06:45,6,48.07214811258018,2873,201.0,0,0,6,2.053602506091194,97.14584058475461,0.0,0.8005569091541942,0.0,4.666666666666667,7.166666666666667,18.833333333333332,16.666666666666668,12,2873,-2.094723604315693,-3.834450374991036,3.4864824605174363,3.5144595833753556,0.05845647305250168,38.98012161254883
48,2026-05-18T22:08:50,7,68.47312304470688,3318,201.0,0,0,7,2.501506931886679,91.59132007233273,0.6931886678722122,5.213984327908379,0.0,5.571428571428571,8.285714285714286,21.571428571428573,22.714285714285715,14,3318,-2.4009909099910582,-4.133354345987556,3.471389718237333,3.331423122169099,0.04917505010962486,42.3196907043457
49,2026-05-18T22:11:00,8,75.26148070767522,3916,201.0,0,0,8,2.6557711950970377,93.82022471910112,0.0,3.5240040858018387,0.0,5.875,9.125,18.375,17.375,16,3916,0.07965709046081053,-1.7397505359827026,3.6461479869903997,3.666367051686734,0.06628268957138062,30.63605499267578
50,2026-05-18T22:13:03,8,58.58353175222874,3869,201.0,0,0,8,2.11941070043939,92.58206254846213,0.0,5.298526751098475,0.0,5.375,6.875,19.0,18.75,16,3869,-1.3995703819077883,-3.1668649210377,3.541067232901696,3.2390773209365307,0.04753855988383293,24.82681655883789
51,2026-05-18T22:15:15,7,67.92368635442108,3657,201.0,0,0,7,2.6251025430680888,91.46841673502871,0.027344818156959255,5.87913590374624,0.0,5.428571428571429,10.285714285714286,19.571428571428573,20.571428571428573,14,3657,2.892835224568587,1.084834561577395,3.623145301884506,3.571987951060919,0.006553370505571365,23.24663734436035
52,2026-05-18T22:17:13,7,70.60525625757873,3517,201.0,0,0,7,2.416832527722491,96.84390105203298,0.34119988626670456,0.398066533977822,0.0,6.428571428571429,7.714285714285714,14.285714285714286,15.857142857142858,14,3517,-3.0165384748205537,-4.848662971472649,3.6720639028353617,3.9074547655854985,0.07878288626670837,44.9432373046875
53,2026-05-18T22:19:08,7,70.67980876751244,3499,201.0,0,0,7,1.9434124035438696,87.39639897113462,0.685910260074307,9.974278365247214,0.0,4.714285714285714,7.0,17.428571428571427,16.857142857142858,14,3499,3.8249535335670033,2.0710630688929115,3.514262516167946,3.240793409881462,-0.011186511255800724,26.926963806152344
54,2026-05-18T22:21:08,8,73.11849706899375,4157,201.0,0,0,8,1.9489894128970164,94.15303176130895,0.14436958614051973,3.753609239653513,0.0,5.5,6.5,17.75,19.5,16,4000,2.0077623799027493,0.20857646444656552,3.6052136959624477,3.420932525039916,0.07545897364616394,31.031721115112305
55,2026-05-18T22:23:14,8,71.24361578095704,3959,201.0,0,0,8,2.222783531194746,96.05961101288204,0.3031068451629199,1.414498610760293,0.0,4.75,8.25,19.5,20.875,16,3959,0.43748320669657687,-1.340753439637922,3.563345252419822,3.4359798754121584,0.02773328125476837,34.8785285949707
56,2026-05-18T22:25:11,7,62.34078955184668,3483,201.0,0,0,7,2.4691358024691357,91.18575940281367,0.02871088142405972,6.316393913293138,0.0,5.0,9.285714285714286,16.857142857142858,15.285714285714286,14,3483,1.2228334518615835,-0.6202607006629108,3.6928263727459125,3.3190338484619133,0.06995263695716858,22.71101188659668
57,2026-05-18T22:27:16,7,65.32253749389201,3573,201.0,0,0,7,2.1830394626364398,95.29806884970613,0.0,2.5188916876574305,0.0,6.428571428571429,6.714285714285714,19.142857142857142,21.285714285714285,14,3573,2.420013872294106,0.6768628337001985,3.4933153417659923,3.5066322890886568,0.0218401737511158,17.799806594848633
58,2026-05-18T22:29:15,7,61.83524310588837,3408,201.0,0,0,7,2.318075117370892,94.63028169014085,0.2347417840375587,2.816901408450704,0.0,6.285714285714286,7.0,15.857142857142858,14.857142857142858,14,3408,-2.664190928989389,-4.4378209462452105,3.554267613159027,3.5037893236921605,0.0522049218416214,52.36220932006836
59,2026-05-18T22:31:42,8,77.1837947582826,3885,201.0,0,0,8,2.393822393822394,94.38867438867439,0.0,3.2175032175032174,0.0,6.75,6.875,25.0,23.375,16,3885,1.2098844997106635,-0.5362860977298816,3.4994088258827105,3.533815500810192,0.03186240792274475,22.516447067260742
60,2026-05-18T22:33:10,5,46.59816038236022,2566,201.0,0,0,5,1.597817614964926,91.19251753702261,0.8963367108339828,6.3133281371784875,0.0,6.0,4.2,17.4,20.6,10,2566,5.771414692795966,3.9691828933660247,3.6108268555253744,3.181628332745049,-0.02617265284061432,41.79243469238281
61,2026-05-18T22:35:13,8,74.58415122888982,3881,201.0,0,0,8,2.525122391136305,96.05771708322597,0.515331100231899,0.9018294254058232,0.0,6.125,8.125,20.375,17.625,16,3881,-4.315606329177096,-6.124851006184599,3.6256443834281527,3.5775147065737087,0.08149297535419464,47.68401336669922
62,2026-05-18T22:36:45,7,56.36213785316795,3178,201.0,0,0,7,1.8879798615481436,92.22781623662681,0.8495909376966646,5.0346129641283826,0.0,4.714285714285714,5.857142857142857,21.571428571428573,21.714285714285715,14,3178,-1.6501175506032133,-3.3213439022188567,3.3488960421527736,3.221669460743442,0.03986634686589241,33.87678527832031
63,2026-05-18T22:38:51,7,66.0779160419479,3651,201.0,0,0,7,1.9446726924130375,93.26211996713229,0.0,4.79320734045467,0.0,5.428571428571429,6.714285714285714,23.714285714285715,24.714285714285715,14,3651,3.101185198714864,1.3069590390272592,3.5945611586794257,3.054419652107754,-0.005291511304676533,29.369216918945312
64,2026-05-18T22:40:40,6,73.06626087334007,2940,201.0,0,0,6,2.4498128615175228,94.28376998979245,1.9734603606668935,1.2929567880231372,0.0,7.166666666666667,6.666666666666667,20.5,22.5,12,2939,-0.763248683544243,-2.523260545096207,3.528072530461941,4.024403679006582,0.08505813032388687,30.699203491210938
65,2026-05-18T22:42:29,7,66.42204301524907,3391,201.0,0,0,7,2.5361250368622823,93.24682984370392,0.0,4.217045119433795,0.0,6.285714285714286,8.0,20.857142857142858,22.0,14,3391,-0.5760302299089283,-2.3344993231154945,3.5237208785838448,3.39134608535619,0.050377506762742996,26.668956756591797
66,2026-05-18T22:43:29,4,33.50209067668766,1999,201.0,0,0,4,2.1010505252626315,96.39819909954977,0.0,1.5007503751875937,0.0,5.75,6.75,17.25,19.75,8,1999,1.0785610061265378,-0.7762526456486061,3.715998305939138,3.1855011944251146,0.058901406824588776,48.57096862792969
67,2026-05-18T22:45:53,8,86.26429300382733,3920,201.0,0,0,8,2.3469387755102042,94.59183673469387,0.8673469387755102,2.193877551020408,0.0,5.5,8.0,18.5,19.125,16,3920,-0.6862075027489608,-2.4421383755367714,3.51936163805658,3.749946240479403,0.05503258854150772,27.451757431030273
68,2026-05-18T22:47:52,7,63.963737894780934,3492,201.0,0,0,7,2.691867124856816,95.10309278350516,0.25773195876288657,1.9473081328751431,0.0,6.857142857142857,8.571428571428571,16.428571428571427,17.857142857142858,14,3492,-2.8203141131572225,-4.678224386101817,3.723254880460445,3.717167285627511,0.08375535905361176,34.95460891723633
69,2026-05-18T22:49:52,8,68.71685204189271,3609,201.0,0,0,8,2.0787139689578713,91.57427937915743,0.5543237250554324,5.7926829268292686,0.0,5.25,6.0,24.25,24.125,16,3608,1.536732388185595,-0.16621661362017903,3.4122898816131055,3.195939000778708,0.08626630902290344,40.02458572387695
70,2026-05-18T22:51:54,7,63.75960375741124,3274,201.0,0,0,7,2.2907758094074526,90.16493585827733,0.7635919364691509,6.78069639584606,0.0,5.0,7.714285714285714,12.571428571428571,13.285714285714286,14,3274,-0.3066284822436256,-2.0796617449104815,3.553001259744633,3.4673672054606186,0.055709704756736755,33.33827209472656
71,2026-05-18T22:53:30,6,51.54035530611873,2774,201.0,0,0,6,2.3431867339581833,94.91708723864456,0.0,2.73972602739726,0.0,4.666666666666667,8.166666666666666,21.0,23.166666666666668,12,2774,-2.1742499710415784,-3.9111495047736753,3.480926542484667,3.5637375102368196,0.04833684861660004,38.696693420410156
72,2026-05-18T22:55:43,8,68.98310785368085,3661,201.0,0,0,8,1.8847309478284622,93.47172903578257,0.0,4.643540016388965,0.0,5.0,5.625,26.25,27.125,16,3661,-1.6837671326833368,-3.364473793686784,3.3684416214819066,3.5141497375059885,0.03423278406262398,34.7097282409668
73,2026-05-18T22:57:59,8,78.36285306420177,4018,201.0,0,0,8,2.463912394225983,92.75759084121454,0.22399203583872573,4.554504728720756,0.0,6.375,8.0,19.375,19.25,16,4000,2.3313161038498778,0.48596313159942905,3.698189222428482,3.7416389637924112,0.063663050532341,19.630165100097656
74,2026-05-18T23:00:08,6,73.47969714459032,3046,201.0,0,0,6,2.5279054497701905,95.370978332239,0.3282994090610637,1.772816808929744,0.0,6.333333333333333,8.5,13.833333333333334,11.5,12,3046,-0.48064657330435695,-2.2778113342099573,3.6019794661551714,3.824972171985337,0.06348028779029846,21.141300201416016
75,2026-05-18T23:02:11,8,72.39343102276325,3801,201.0,0,0,8,2.6045777426992895,95.47487503288609,0.4472507234938174,1.4732965009208103,0.0,6.75,7.625,19.375,18.875,16,3801,0.31935061813130233,-1.401537491126419,3.4492990903090686,3.7614358968130546,0.05390442535281181,29.909624099731445
76,2026-05-18T23:03:43,5,54.19900279864669,2291,201.0,0,0,5,2.4879965080750766,95.94063727629856,1.3531209079004802,0.21824530772588388,0.0,6.2,7.2,17.0,18.4,10,2291,-3.99677359008074,-5.72091046778246,3.455913682235405,3.8199634159827838,0.053683482110500336,43.55038070678711
77,2026-05-18T23:06:04,7,79.85136693250388,3760,201.0,0,0,7,2.154255319148936,90.42553191489361,2.021276595744681,5.398936170212766,0.0,5.857142857142857,7.571428571428571,13.571428571428571,14.571428571428571,14,3760,0.4644454983720845,-1.3699860218403614,3.6760173774673603,3.5771685212342277,0.07773172110319138,16.33572769165039
78,2026-05-18T23:08:06,7,63.744095084257424,3260,201.0,0,0,7,1.8711656441717792,92.66871165644172,0.03067484662576687,5.429447852760736,0.0,4.285714285714286,6.428571428571429,15.714285714285714,16.142857142857142,14,3260,-0.02753029601792093,-1.802428411961273,3.55622900481103,3.216386462162859,0.04025112837553024,37.691646575927734
79,2026-05-18T23:09:42,7,60.13549927994609,3305,201.0,0,0,7,2.2995461422087744,91.8910741301059,0.6354009077155824,5.173978819969743,0.0,5.571428571428571,7.285714285714286,18.428571428571427,19.142857142857142,14,3305,0.28705136824440697,-1.4757566192192026,3.532461490947753,3.422758010266989,0.05975692719221115,41.3043098449707
80,2026-05-18T23:11:27,8,65.57093981467187,3667,201.0,0,0,8,2.1543496045814017,95.74584128715571,0.0,2.0998091082628854,0.0,6.0,5.875,22.0,24.125,16,3667,-2.788621817381932,-4.499655191406276,3.429093131853733,3.5131919025221805,0.049542754888534546,40.64164733886719
81,2026-05-18T23:13:24,8,56.735490708611906,3679,201.0,0,0,8,1.8755096493612395,95.65099211742321,0.0,2.4734982332155475,0.0,4.25,6.375,19.0,19.5,16,3679,3.077116547438221,1.3386211829997592,3.482603781099897,2.8065261114864484,0.04158804565668106,30.952957153320312
82,2026-05-18T23:15:02,7,59.23809473589063,3481,201.0,0,0,7,2.298190175237001,96.3228957196208,0.0,1.3789141051422005,0.0,6.857142857142857,6.571428571428571,15.0,16.428571428571427,14,3481,3.7117744830666908,1.942931992554609,3.544540031289216,3.427525132526398,0.02112981677055359,27.390893936157227
83,2026-05-18T23:16:47,7,68.18871715571731,3325,201.0,0,0,7,2.4661654135338344,96.81203007518798,0.18045112781954886,0.5413533834586466,0.0,6.428571428571429,7.285714285714286,19.571428571428573,20.285714285714285,14,3325,-0.062042749300078866,-1.86238551838278,3.607949259050656,3.6318604426269303,0.06404650956392288,37.053558349609375
84,2026-05-18T23:18:40,7,53.679693144746125,3500,201.0,0,0,7,1.6285714285714286,92.14285714285714,0.5142857142857142,5.714285714285714,0.0,4.571428571428571,5.571428571428571,18.428571428571427,19.0,14,3500,2.3211646068620753,0.5238285230936697,3.6003401435445994,2.833988003894092,0.022801097482442856,20.733600616455078
85,2026-05-18T23:20:37,7,58.148088946938515,3329,201.0,0,0,7,2.5833583658756383,93.54160408531091,0.0,3.8750375488134576,0.0,5.714285714285714,8.571428571428571,23.285714285714285,22.428571428571427,14,3329,-1.6319702673448584,-3.389987822906832,3.5230942234629765,3.5295561695144784,0.04936174303293228,33.23095703125
86,2026-05-18T23:22:28,7,60.362156266346574,3473,201.0,0,0,7,2.476245321048085,96.60236107112007,0.0,0.9213936078318457,0.0,6.857142857142857,7.428571428571429,17.0,20.857142857142858,14,3473,-0.9434154856304713,-2.7438609614633265,3.6082513007568195,3.6801745455545642,0.08161172270774841,36.182437896728516
87,2026-05-18T23:24:24,8,73.28078166116029,3876,201.0,0,0,8,2.2445820433436534,95.43343653250774,0.0,2.321981424148607,0.0,6.0,6.875,19.75,20.375,16,3876,-0.46387793883532324,-2.1925013681920973,3.464317493722774,3.5353175046129763,0.04672890156507492,38.067325592041016
